ASIN,Nom,Prix Actuel,Prix Initial,Évaluation moyenne,total_ratings,Catégorie produit,Couleur,Marque,Système d'exploitation,Taille de l'écran,Capacité de stockage de la mémoire,Vitesse du processeur,Mémoire maximale,Taille du disque dur,5_star_percentage,4_star_percentage,3_star_percentage,2_star_percentage,1_star_percentage
B0CJ32L751,"CROSSCALL Stellar-X5 - Smartphone débloqué 5G - Garantie 5 Ans - Écran 6,4"" - Android 13 - Caméra arrière : 50 Mpx/Avant : 16 Mpx",880.71,880.71,3.5,19.0,Smartphone,Noir,CROSSCALL,Android,"6,5 Pouces",128 Go,,,,36.0,16.0,22.0,14.0,12.0
B0C9TSY5FD,"ASUS Zenfone 10, EU Official, Green, 256GB Storage and 8GB RAM, Compact Size 5,9 inches, 50MP Gimbal Camera, Snapdragon 8 Gen 2.",766.29,766.29,4.5,216.0,Smartphone,Vert,SUMTAB,Android,"5,9 Pouces",256 Go,,,,74.0,13.0,6.0,2.0,5.0
B0DKP7QT3S,"Xiaomi Smartphone Redmi Note 14,6+128GB,Vert,système de caméra IA 108MP,Batterie 5500mAh,écran de Soins oculIAres 120Hz,fonctionnalités IA (Chargeur Non Inclus)(Version Française+2 Ans de Garantie)",183.0,203.0,4.2,124.0,Smartphone,Gris,AOC,XIAOMI Hyper,"6,67 Pouces",128 Go,,,,65.0,15.0,5.0,4.0,11.0
B0D5R74G3D,"Xiaomi 14T Pro Écran IA de 6,67 Pouces MediaTek Dimensity 9300+ Xiaomi AISP HyperCharge Filaire 120W et sans Fil 50W 3.4GHz 12GB 512GB Gris Titane (Version Française + 2 Ans de Garantie)",903.0,903.0,4.0,329.0,Smartphone,Noir,AOC,XIAOMI Hyper,"6,67 Pouces",512 Go,,,,60.0,15.0,7.0,4.0,14.0
B0CV4DW43Z,"Samsung Galaxy A35 5G, Smartphone Android, 256 Go, Chargeur Secteur Rapide 25W Inclus [Exclusivité Amazon], Smartphone déverrouillé, Lilas, Version FR",346.66,449.0,4.2,27.0,Smartphone,Noir,MSI,Android,"6,6 Pouces",256 Go,,,,62.0,17.0,9.0,4.0,8.0
B0CV4GBTSM,"Samsung Galaxy A35 5G, Smartphone Android, 256 Go, Chargeur Secteur Rapide 25W Inclus [Exclusivité Amazon], Smartphone déverrouillé, Bleu, Version FR",369.0,449.0,4.2,27.0,Smartphone,Noir,MSI,Android,"6,6 Pouces",256 Go,,,,62.0,17.0,9.0,4.0,8.0
B0D45T49FK,"Samsung Galaxy Z Fold6, Smartphone Android 5G avec Galaxy AI, 512 Go, Chargeur secteur rapide 25W inclus, Smartphone déverrouillé, Rose, Version FR",1919.0,1919.0,4.0,20.0,Smartphone,Noir,MSI,Android,"7,6 Pouces",12 Go,,,,64.0,12.0,0.0,5.0,18.0
B0CC2W7JVH,"Motorola Mobility Moto g14 Smartphone avec écran FHD+ de 6,5"", appareil photo de 50 Mpx, 4/128 Go, 5000 mAh, Android 13, gris acier, avec coque de protection",139.99,139.99,4.2,252.0,Smartphone,Noir,TOSHIBA,Android,"6,5 Pouces",4 Go,,,,60.0,19.0,8.0,5.0,8.0
B0B77ZXY71,"Samsung Galaxy S22 5G, Dual, 128Gb 8Gb Ram, Bora Purple S901B/DS",449.99,519.55,4.3,120.0,Smartphone,Noir,MSI,Android,"6,1 Pouces",128 Go,,,,75.0,7.0,3.0,6.0,8.0
B0D2L33VQ8,"realme GT 6T 5G Smartphone 8+256 GB, Snapdragon® 7+ Gen 3 Chipset de qualité supérieure, Hyper écran 6000 nit, Appareil Photo Sony 50MP OIS, Argent Fluide",379.0,549.99,4.5,465.0,Smartphone,Noir,MEDION,Android,"6,78 Pouces",256 Go,,,,74.0,13.0,4.0,2.0,6.0
B0CZ7W8PXL,"HUAWEI Pura 70 Smartphone,12GB + 256GB, écran à Bords Plats Prend en Charge Les fonctionnalités, Capture Ultra-Rapide, Verre Kunlun Super Résistant et EMUI, 66W Supercharge, Batterie de 4900mAh, Blanc",799.99,999.99,4.3,65.0,Smartphone,Noir,HUAWEI,EMUI,6.4,12 Go,,,,68.0,13.0,8.0,0.0,11.0
B0D45TPRZT,"Samsung Galaxy Z Fold6, Smartphone Android 5G avec Galaxy AI, 256 Go, Chargeur secteur rapide 25W inclus, Smartphone déverrouillé, Rose, Version FR",1799.0,1799.0,4.0,20.0,Smartphone,Noir,MSI,Android,"7,6 Pouces",12 Go,,,,64.0,12.0,0.0,5.0,18.0
B0B7SG1YLY,SAMSUNG GALAXY A13 unlocked 5GB 64GB Noir,175.99,175.99,4.3,779.0,Smartphone,Noir,MSI,Android,"6,5 Pouces",4 Go,,,,64.0,19.0,6.0,4.0,6.0
B09NRSRZ79,SAMSUNG - Smartphone SAMSUNG GALAXYS22ROSE - GALAXYS22ROSE,576.89,576.89,4.2,77.0,Smartphone,Noir,MSI,Android,"6,1 Pouces",8 Go,,,,68.0,14.0,2.0,7.0,9.0
B0CN6WRF3W,"SAMSUNG GALAXY S23 FE 128GB GRAPHITE, un design hérité des Galaxy S23, des photos lumineuses de nuit, un écran fluide et lumineux",602.72,699.0,4.3,149.0,Smartphone,Gris,MSI,Android,"16,26 Centimètres",8 Go,,,,71.0,10.0,5.0,4.0,11.0
B09TPZ2YGL,"Samsung Galaxy A53 5G, Téléphone Mobile 128 GO Bleu, Smartphone Android, Carte SIM Non Incluse, Version FR",279.99,308.59,4.2,434.0,Smartphone,Noir,MSI,Android,"6,5 Pouces",128 Go,,,,59.0,21.0,8.0,3.0,9.0
B0CZTTDTC7,"realme 12+ Smartphone 5G, 8+256GB, Appareil Photo Portrait Sony LYT-600 avec OIS, Processeur Dimensity 7050 5G, Écran AMOLED 120 Hz Fluide, SUPERVOOC 67 W, d’Une Batterie puissante de 5 000 mAh, Vert",229.26,236.99,4.3,512.0,Smartphone,Vert,MEDION,Android,"6,7 Pouces",256 Go,,,,64.0,17.0,7.0,3.0,8.0
B0BVZW4R8P,"Motorola Moto (G53 5G, écran 6,5"" 120 Hz, Appareil Photo 50 MP, Haut-parleurs stéréo Dolby Atmos, Batterie 5000 mAh, Charge TurboPower, 5G, processeur Snapdragon 480+, 4/128 Go), Bleu Encre",147.9,147.9,4.3,672.0,Smartphone,Noir,TOSHIBA,Android,,,,,,62.0,24.0,4.0,2.0,7.0
B0D7V1SQRV,"Google Pixel 9 Pro XL – Smartphone Android débloqué avec Gemini, Triple Appareil Photo arrière, 24 Heures d'autonomie et écran Super Actua 6,8 Pouces – Porcelaine, 512GB",1269.0,1429.0,4.4,409.0,Smartphone,Blanc,LENOVO,Android,,512 Go,,,,73.0,10.0,7.0,3.0,8.0
B0CV4DWGSB,"Samsung Galaxy A34 bis 128 Go, Chargeur secteur rapide 25W inclus lime",256.75,399.0,4.2,27.0,Smartphone,Gris,MSI,Android,"6,6 Pouces",128 Go,,,,62.0,17.0,9.0,4.0,8.0
B09RZYRTF1,Xiaomi Redmi Note 11 Pro 5G 6GB RAM 128GB Graphite Gray,313.4,313.4,4.2,3.0,Smartphone,Noir,AOC,Android,,,,,,62.0,19.0,6.0,3.0,10.0
B0CV4J2W3M,"Samsung Galaxy A54 bis 256 Go, Chargeur secteur rapide 25W inclus, Lime",499.0,549.0,4.4,100.0,Smartphone,Gris,MSI,Android,"6,6 Pouces",256 Go,,,,68.0,18.0,6.0,3.0,6.0
B09NRSFNCL,"Samsung S908B/DS Galaxy S22 Ultra 5G, Dual, 256GB 12GB RAM, Burgundy",699.73,699.73,4.1,138.0,Smartphone,Noir,MSI,Android,,,,,,67.0,10.0,5.0,2.0,16.0
B0CNKRTFXN,"Samsung Galaxy S24, Smartphone Android 5G, 128 Go, Chargeur secteur rapide 25W inclus [Exclusivité Amazon], Smartphone déverrouillé, Crème, Version FR",902.03,902.03,4.3,85.0,Smartphone,Noir,MSI,Android,"6,2 Pouces",8 Go,,,,74.0,10.0,5.0,0.0,12.0
B09RKKDHR1,"Samsung Galaxy S22, Téléphone mobile 5G 256Go Vert, Carte SIM non incluse, smartphone Android, Version FR",489.99,489.99,4.2,276.0,Smartphone,Noir,MSI,Android,"6,1 Pouces",8 Go,,,,65.0,15.0,4.0,6.0,11.0
B07WZG6MHF,"Sony Xperia 5 Smartphone débloqué 4G (Ecran 21: 9 Cinemawide OLED de 6, 1"" 128 Go Double SIM Android Pie) Noir",350.0,350.0,4.1,324.0,Smartphone,Noir,SONY,Android,,,,,,57.0,22.0,5.0,4.0,12.0
B0D7V1PHTB,"Google Pixel 9 Pro XL – Smartphone Android débloqué avec Gemini, Triple Appareil Photo arrière, 24 Heures d'autonomie et écran Super Actua 6,8 Pouces – Noir Volcanique, 1TB",1539.0,1689.0,4.4,409.0,Smartphone,Noir,LENOVO,Android,"6,8 Pouces",1 To,,,,73.0,10.0,7.0,3.0,8.0
B0CST9M7RQ,"HONOR Magic Smartphone 5G, Noir",865.0,865.0,4.4,18.0,Smartphone,Noir,HONOR,Android,,,,,,64.0,29.0,0.0,0.0,7.0
B0C9TVR2MJ,"ASUS Zenfone 10, EU Official, Black, 256GB Storage and 8GB RAM, Compact Size 5,9 inches, 50MP Gimbal Camera, Snapdragon 8 Gen 2.",749.99,749.99,4.5,216.0,Smartphone,Noir,SUMTAB,Android,"5,9 Pouces",256 Go,,,,74.0,13.0,6.0,2.0,5.0
B0CZ3HGH4H,"HUAWEI Pura 70 Smartphone,12GB + 256GB, écran à Bords Plats, Prend en Charge Les fonctionnalités Capture Ultra-Rapide, Verre Kunlun Super Résistant et EMUI, 66W Supercharge, Batterie de 4900mAh, Noir",799.99,999.99,4.3,65.0,Smartphone,Gris,HUAWEI,EMUI,6.4,12 Go,,,,68.0,13.0,8.0,0.0,11.0
B0DKP5LQGP,"Xiaomi Smartphone POCO X7 Pro,12+256GB,Vert,caméra Principale 50MP avec OIS, Batterie 6000mAh avec Hypercharge 90W, IP68, fonctionnalités IA (Chargeur Non Inclus)(Version Française+2 Ans de Garantie)",403.0,403.0,4.4,199.0,Smartphone,Noir,AOC,XIAOMI Hyper,"6,67 Pouces",256 Go,,,,69.0,19.0,3.0,3.0,6.0
B0D2L6KSCM,"realme GT 6 5G Smartphone 16+512 GB,Chipset Snapdragon® 7+ 3e gén. de qualité supérieure, Hyper écran 6 000 nits,Appareil Photo Sony LYT-808 avec OIS,Batterie puissante de 5 500 mAh,Rasoir Vert",549.0,609.99,4.5,60.0,Smartphone,Noir,MEDION,Android,"6,78 Pouces",512 Go,,,,78.0,14.0,0.0,0.0,8.0
B0D45STDY8,"Samsung Galaxy Z Fold6, Smartphone Android 5G avec Galaxy AI, 512 Go, Chargeur secteur rapide 25W inclus, Smartphone déverrouillé, Gris, Version FR",1919.0,1919.0,4.0,20.0,Smartphone,Noir,MSI,Android,"7,6 Pouces",12 Go,,,,64.0,12.0,0.0,5.0,18.0
B0CTJ13KZR,"realme Smartphone 12 Pro+ 5G 8 + 256GB, Appareil Photo Portrait avec Objectif périscope, Sony IMX890 OIS, Chipset Snapdragon® 7s Gen 2 5G, Écran à Vision incurvée de 120 Hz, Navigator Beige",319.99,499.99,4.4,930.0,Smartphone,Noir,MEDION,Android,6.3,256 Go,,,,70.0,15.0,5.0,3.0,7.0
B0CW71XMRS,"realme Smartphone 12 Pro+ 5G 12 + 512GB, Appareil Photo Portrait avec Objectif périscope, Sony IMX890 OIS, Chipset Snapdragon® 7s Gen 2 5G, Écran à Vision incurvée de 120 Hz, Navigator Beige",375.99,549.99,4.4,930.0,Smartphone,Gris,MEDION,Android,"6,7 Pouces",512 Go,,,,70.0,15.0,5.0,3.0,7.0
B0CLRL8PZK,"Fairphone 5 5G (8GB,256GB) Bleu Ciel, iFixit Tournevis Inclus",629.0,629.0,4.4,95.0,Smartphone,Bleu,HONOR,Android,"6,46 Pouces",256 Go,,,,72.0,13.0,6.0,3.0,6.0
B0B4SZSSQ9,Samsung Galaxy S21 FE G990 6/128GB Grey EU SM-G990BZAFEUE,299.99,299.99,4.2,151.0,Smartphone,Noir,MSI,Android,,,,,,66.0,16.0,5.0,2.0,11.0
B0D45RX9Q4,"Samsung Galaxy Z Fold6, Smartphone Android 5G avec Galaxy AI, 1 To, Chargeur secteur rapide 25W inclus, Smartphone déverrouillé, Rose, Version FR",2159.0,2136.0,4.0,20.0,Smartphone,Rose,MSI,Android,"7,6 Pouces",12 Go,,,,64.0,12.0,0.0,5.0,18.0
B084K6P9HP,"Samsung Galaxy S20 Ultra - Smartphone Portable débloqué 5G (Ecran: 6,9 pouces - 128 Go - Double Nano-SIM - Android) - Noir",420.0,431.6,3.8,514.0,Smartphone,Noir,MSI,Android,"6,9 Pouces",12 Go,,,,55.0,10.0,10.0,9.0,15.0
B0CNKSPB2D,"SAMSUNG GALAXY S24 Ultra, Smartphone Android 5G, 1 To, Chargeur secteur rapide 25W inclus [Exclusivité Amazon], Smartphone déverrouillé, Violet, Version FR",1748.88,1829.0,4.2,198.0,Smartphone,Violet,MSI,Android,"6,8 Pouces",12 Go,,,,68.0,14.0,3.0,1.0,14.0
B0DK3Z8FTG,"Apple iPad 10,9 Pouces (Wi-FI, 64 Go) - Argent (10e génération)",359.0,409.0,4.5,715.0,Tablette,Gris,LENOVO,Microsoft,"10,9 Pouces",,,,,77.0,9.0,5.0,1.0,8.0
B0CP839PQ2,Samsung X210N Galaxy Tab A9+ graphit 11 Zoll WiFi 64GB Android Tablet 4 GB RAM,168.98,185.0,4.4,1.0,Tablette,Gris,MSI,Android,11 Pouces,,,,,71.0,15.0,4.0,1.0,9.0
B0CN5LBKLL,SAMSUNG Tablette Tactile Galaxy Tab A9 64 Go WiFi Graphite,131.6,189.0,4.0,311.0,Tablette,Noir,MSI,Android,8.7,,,,,61.0,15.0,5.0,3.0,16.0
B0DD78XM4Y,"HONOR Pad X8a - Tablette Wi-FI 11 Pouces, 4Go+128Go, Écran 90Hz FullView, Batterie 8300mAh, 4 Haut-parleurs, Métal Body, Android 14, Space Grey",129.0,169.9,4.5,304.0,Tablette,Gris,HONOR,Android,11,,,,,69.0,19.0,4.0,3.0,5.0
B0D4F4974M,"Xiaomi Redmi Pad Pro Qualcomm Snapdragon 128 Go 30,7 cm (12.1"") 6 Go Wi-Fi 6 (802.11ax) Android 14 Gris",229.0,329.9,4.4,236.0,Tablette,Noir,AOC,Android,12.1,,,,,74.0,12.0,3.0,3.0,9.0
B0CS6TWPGR,"Lenovo Tab M11 - Tablette Tactile 11'' WUXGA (Processeur MediaTek Helio G88, 8Coeurs, 4 Go de RAM, eMMC 128 Go, Tab Pen, Android 13, WiFi + Bluetooth) - Luna Gris",179.9,199.9,4.4,340.0,Tablette,Gris,LENOVO,Android,‎11 Pouces,,,,,68.0,14.0,8.0,4.0,5.0
B0DF4WFLSC,"Tablette 2025 Nouvelle Tablettes 10 Pouces Android 14 avec 20Go RAM 128Go ROM WiFi 6, 5G+2.4G WiFi, Octa-Core, GMS Certified, Widevine L1, BT 5.0, Tablette Tactile avec Clavier| Souris| Etui -Noir",89.99,108.99,4.5,418.0,Tablette,Noir,SUMTAB,Android,"10,1 Pouces",,,,,78.0,8.0,5.0,5.0,4.0
B0CNRRKYTJ,"Samsung Galaxy Tab A9+ Tablette Android, 64 Go de Stockage, Grand écran de 11"", Wifi, Son 3D, Anthracite, avec Chargeur secteur rapide 25W inclus (version FR)",241.3,259.9,4.5,329.0,Tablette,Noir,MSI,Android,11 Pouces,,,,,73.0,15.0,4.0,2.0,6.0
B0CMD9WWC9,"Samsung Galaxy Tab A9+, écran 11.0'' TFT LCD PLS, Wi-FI, RAM 8 Go, 128 Go, 7040 mAh, Qualcomm SM6375, Android 13, Gris, [Version Italienne] 2023",209.77,253.73,4.4,1.0,Tablette,Noir,MSI,Android,,,,,,71.0,14.0,6.0,2.0,7.0
B0CKVJF3Q6,Xiaomi Redmi Pad SE 8Go/256Go Gris (Graphite Gray),179.99,199.0,4.6,1.0,Tablette,Noir,AOC,Android,11 Pouces,,,,,80.0,12.0,3.0,1.0,4.0
B0CLNN1Y2J,"PIXPEAK Tablet 10 Pouces Android 14.0, Tablette avec 5G WiFi Octa-Core 2.0GHz, 36GB RAM, 128GB ROM (TF 1TB), 8000mAh, 5+8MP Camera, Tablette avec Clavier|Souris|Etui|Casque|Headphones-Gris",89.81,129.98,4.3,3.0,Tablette,Gris,PIXPEAK,Android,10.1,,,,,67.0,15.0,5.0,3.0,10.0
B0CMD82VC4,Samsung SM-X110 Galaxy Tab A9 8.7'' Wi-FI 4GB RAM 64GB Graphite EU,117.9,117.9,4.3,567.0,Tablette,Noir,MSI,Android,"‎8,7 Pouces",,,,,73.0,11.0,4.0,2.0,10.0
B0DCGFG9JS,"Biegedy Tablette 10 Pouces Android 14 Tablette avec 20Go RAM + 128Go ROM(1To Extensible),Octa-Core, Tablette Tactile avec Widevine L1/GMS/5G Wi-FI /5MP+8MP/Tablettes 2 en 1 avec Clavier Souris,Or",89.99,98.99,4.6,569.0,Tablette,Or,BIEGEDY,Android,10 Pouces,,,,,81.0,9.0,6.0,2.0,3.0
B0D83G6L5S,"Tablette Enfants 7 Pouces Android 13 Tablette avec GMS Certified,8（3+5）GB RAM 64GB ROM (TF CARD 128GB),Applications Pré-Installé, WiFi Contrôle Parental Tablette Éducative avec Kid-Proof Étui (Bleu)",59.98,59.98,3.9,330.0,Tablette,Noir,SUMTAB,Android,"7,1 Pouces",,,,,64.0,9.0,3.0,5.0,19.0
B0CYGVCQ53,"Wqplo Tablette Android 13 de 10 Pouces, 6 go de RAM, 64 go de ROM, Quad-Core, 5000mAh, écran Tactile HD 1280x800, Tablette PC de 5mp + 8mp (Gris)",65.99,65.99,4.3,583.0,Tablette,Gris,WQPLO,Android,10 Pouces,,,,,73.0,11.0,4.0,2.0,10.0
B0DF2B588V,"Tablette Enfants 7 pouces, Tablette Android 13, Octa-Core, 8Go+64Go (TF 256GB), Batterie 5800mAh, Caméras 5MP+8MP, Affichage HD, Contrôle parental, Housse protectrice en silicone pour enfants(Rose)",49.99,59.99,4.2,227.0,Tablette,Noir,SUMTAB,Android,7 Pouces,,,,,73.0,4.0,4.0,5.0,15.0
B0DK7QPSB3,"Tablette, Tablette 10 Pouces, Tablette Android 14, 8 Go de RAM, 64 Go de ROM, 1 To d’Extension, Processeur Octa-Core, Écran Tactile LCD HD, WiFi 6, Double Caméra, BT 5.3, Batterie à Longue Autonomie",69.99,69.99,4.5,253.0,Tablette,Blanc,DELL,Android,10 Pouces,,,,,76.0,14.0,2.0,2.0,5.0
B0DF7TDL6S,"Tablette Android 14 avec 5G Wi-Fi 6, 20 GO RAM+128 GO ROM (Extensible Jusqu'à 1 To), Tablette Tactile avec Widevine L1, 8 Cœurs, 5MP+8MP, Tablette 10 Pouces avec Clavier+Souris et Cas, Noir Pâle",89.99,109.99,4.6,362.0,Tablette,Noir,SKYEGG,Android,"10,1 Pouces",,,,,82.0,10.0,3.0,2.0,4.0
B0CMDKCSFS,"Samsung Galaxy Tab A9+ Android-Tablet, 128 GB Speicher, WLAN, 27,9 cm (11 Zoll) Display, 3D-Sound, Grau (spanische Version)",229.49,229.49,4.2,1.0,Tablette,Noir,MSI,Android,11 Pouces,,,,,65.0,14.0,7.0,3.0,12.0
B0D452V8XF,"ZIOVO Tablette 10 Pouces Android 14 Tablette Enfants,20Go RAM+128Go ROM(TF 1To),Widevine L1,WiFi 6 Tablette,Octa-cœur, 6000mAh | 5+8MP | BT 5.0 |Contrôle Parental Tablettes avec EVA Cas-Rose",98.98,98.98,4.8,476.0,Tablette,Rose,ZIOVO,Android,"‎10,1 Pouces",,,,,89.0,5.0,3.0,1.0,3.0
B0DK43X1TX,"Apple iPad 10,9 Pouces (Wi-FI, 64 Go) - Rose (10e génération)",349.0,409.0,4.5,715.0,Tablette,Rose,LENOVO,Microsoft,"10,9 Pouces",,,,,77.0,9.0,5.0,1.0,8.0
B0DF4WN42Q,"Tablette 2025 Nouvelle Tablettes 10 Pouces Android 14 avec 20Go RAM 128Go ROM WiFi 6, 5G+2.4G WiFi, Octa-Core, GMS Certified, Widevine L1, BT 5.0, Tablette Tactile avec Clavier| Souris| Etui -Bleu",89.99,121.89,4.5,418.0,Tablette,Bleu,SUMTAB,Android,10,,,,,78.0,8.0,5.0,5.0,4.0
B0DB1S3BLT,"HotLight Tablette Enfants 7 Pouces Android 13 Tablette pour Enfant avec 5GB RAM+32GB ROM(TF 128GB), Contrôle Parental, GMS, WiFi, Bluetooth, Kids Tablette Tactile Éducative avec Kid-Proof Étui(Rose)",47.49,49.99,4.5,238.0,Tablette,Rose,HONOR,Android,7 Pouces,,,,,80.0,8.0,2.0,3.0,7.0
B0DJVSPYPX,Tablette 10 Pouces Tablette Android 14 tablette tactile 20GO RAM + 128GO ROM (1tb TF) Widevine L1/ 5GWiFi 6/ Bluetooth 5.0/Octa-Core Tablette avec Clavier et Souris + Assurance écran d'un an-Vert,89.11,99.99,4.7,420.0,Tablette,Noir,FEZAWIO,Android,‎10.1,,,,,88.0,4.0,4.0,1.0,3.0
B0D99CR7GY,"OSCAL Tablette Android 10 Pouces Pad 50 WiFi,Tablette Android,6 Go (2+4)+64 Go/TF 2 to,Tablettes Tactile 5100 mAh WiFi 6,Quad-Core,Contrôle Parental,Widevine L1,BT5.2,1280×800 HD+IPS(Gris)",69.99,69.99,4.1,130.0,Tablette,Gris,OSCAL,Android,"10,1 Pouces",,,,,63.0,12.0,7.0,7.0,12.0
B0DF4LDXBX,"Tablette Android 14 avec 22 GO + 128 GO (Extensible jusqu'à 1 to), 5G WiFi, Tablette 10 Pouces avec GPS, Widevine L1, 8 Cœurs 2,0 GHz, 8000mAh, Tablette Tactile avec Clavier + Souris et Cas, Noir",109.99,104.49,4.7,183.0,Tablette,Gris,SKYEGG,Android,"10,1 Pouces",,,,,86.0,6.0,4.0,2.0,2.0
B0DK3YY682,"Apple iPad 10,9 Pouces (Wi-FI, 64 Go) - Bleu (10e génération)",349.99,409.0,4.5,715.0,Tablette,Bleu,LENOVO,Microsoft,"10,9 Pouces",,,,,77.0,9.0,5.0,1.0,8.0
B0DB1QDSLK,"HotLight Tablette Enfants 7 Pouces Android 13 Tablette pour Enfant avec 5GB RAM+32GB ROM(TF 128GB), Contrôle Parental, GMS, WiFi, Bluetooth, Kids Tablette Tactile Éducative avec Kid-Proof Étui(Bleu)",47.49,49.99,4.5,238.0,Tablette,Gris,HONOR,,7 Pouces,,,,,80.0,8.0,2.0,3.0,7.0
B0DF7QJPN7,"Tablette Android 14 avec 5G Wi-Fi 6, 20 GO RAM+128 GO ROM (Extensible Jusqu'à 1 To), Tablette Tactile avec Widevine L1, 8 Cœurs, 5MP+8MP, Tablette 10 Pouces avec Clavier+Souris et Cas, Rouge Cerise",89.99,99.99,4.6,362.0,Tablette,Noir,SKYEGG,Android,"10,1 Pouces",,,,,82.0,10.0,3.0,2.0,4.0
B0D459HXN7,"ZIOVO Tablette Enfants 10 Pouces Android 14 Tablette Enfants,20Go RAM+128Go ROM(TF 1To),Widevine L1,WiFi 6 Tablette,Octa-cœur,6000mAh|5+8MP|BT 5.0 |Contrôle Parental Tablettes avec EVA Cas-Vert",98.98,98.98,4.8,476.0,Tablette,Gris,ZIOVO,Android,"10,1 Pouces",,,,,89.0,5.0,3.0,1.0,3.0
B0DNH9ZGNS,"Tablette Android 14, Tablette 10 Pouce Processeur Octa-Core, 8GB+64GB(TF 1TB), 1280 x 800 HD IPS Tablette Wi-FI 6 Model/Widevine L1/5000mAh/Double Caméra/Identification Faciale Tablette PC - Blanc",69.99,119.99,4.8,24.0,Tablette,Gris,MEDION,,‎10 Pouces,,,,,86.0,7.0,7.0,0.0,0.0
B0DD3J5YNT,"HONOR Pad X8a Tablette 128 Go de Stockage(Extensible à 1 to) 8300mAh,11 Pouces 90Hz Ecran avec Protection,Qualcomm SD 680,Wi-FI/Android 14,Gris",129.9,169.0,4.3,79.0,Tablette,Noir,HONOR,Android,11 Pouces,,,,,67.0,13.0,9.0,2.0,9.0
B0D83BP4LY,"SUMTAB Tablette Enfants 7 Pouces Android 13 Tablette avec GMS Certified,8(3+5) GB RAM 64GB ROM(TF Card 128GB),Applications Pré-Installé, WiFi Contrôle Parental Tablette Éducative avec Kid-Proof Étui",59.98,59.98,3.9,330.0,Tablette,Rose,SUMTAB,Android,"7,1 Pouces",,,,,64.0,9.0,3.0,5.0,19.0
B0CNRTB5F4,"Samsung Galaxy Tab A9+ Tablette Android, 64 Go de Stockage, Grand écran de 11"", Wifi, Son 3D, Bleu marine, avec Chargeur secteur rapide 25W inclus (version FR)",242.72,259.9,4.5,329.0,Tablette,Noir,MSI,Android,11 Pouces,,,,,73.0,15.0,4.0,2.0,6.0
B0DJ76N9HQ,"BOOX Tablette Note Air4 C 10,3 Pouces Couleur ePaper Notepad 64 Go Android 13 E-Ink",549.99,549.99,4.2,96.0,Tablette,Noir,BOOX,Android,,,,,,62.0,12.0,13.0,6.0,7.0
B0CQNX1ZGL,Ascrecem Tablette Educative Enfant 7 Pouces Android Tablette Enfants avec WiFi Bluetooth Quad Core 2Go 32Go ROM Tablette bebe avec Contrôle Parental Jeux Éducatifs Étui Antichoc Youtube Netflix (Rose),59.99,69.99,3.9,291.0,Tablette,Noir,SUMTAB,Android,‎7 Pouces,,,,,58.0,14.0,6.0,5.0,18.0
B08N89P2QZ,"Apple iPad 2020 (10,2 Pouces, Wi-FI, 32 Go) - Gris sidéral (Reconditionné)",222.89,222.89,4.0,1.0,Tablette,Noir,LENOVO,iOS,"10,2 Pouces",,,,,62.0,11.0,8.0,3.0,16.0
B0D4Z3WJZ7,"WEKYMES Tablette 10 Pouces, Tablette Android 14 avec 10GB RAM +128GB ROM (1TB TF), Octa-Core Processor Tablette Tactile, Widevine L1, Bluetooth 5.0, Dual Camera, 5000mAh, WiFi 6 (Noir)",82.99,79.99,4.5,274.0,Tablette,Gris,MEDION,Android,10 Pouces,,,,,77.0,11.0,6.0,1.0,5.0
B0D3J6XXK1,"Apple iPad Air 11 (M2) : Écran Liquid Retina, 128 Go, Caméra Avant 12 Mpx Horizontale/Appareil Photo arrière 12 Mpx, Wi-FI 6E, Touch ID, Autonomie d’Une journée - Gris sidéral",699.99,719.0,4.6,928.0,Tablette,Noir,LENOVO,Microsoft,11 Pouces,,,,,79.0,11.0,4.0,1.0,5.0
B0D452BR91,"ZIOVO Tablette 10 Pouces Android 14 Tablette Enfants,20Go RAM+128Go ROM(TF 1To),Widevine L1,WiFi 6 Tablette,Octa-cœur,6000mAh | 5+8MP | BT 5.0 | Contrôle Parental Tablettes avec EVA Cas-Bleu",98.98,98.98,4.7,522.0,Tablette,Noir,ZIOVO,Android,"10,1 Pouces",,,,,89.0,3.0,3.0,1.0,3.0
B0CRH8QYHB,"HONOR Pad 9 8Go 256Go Tablette, 12.1 Pouces 120Hz 2.5K Fullview Display, Snapdragon 6 Gen 1, 8 Haut-parleurs, Metal Body, Android 13, Google Service WiFi Tablet, Gris",236.55,249.0,4.6,174.0,Tablette,Noir,HONOR,Android,"12,1 Pouces",,,,,82.0,10.0,3.0,1.0,5.0
B0DJVTNZBJ,Tablette 10 Pouces Tablette Android 14 tablette tactile 20GO RAM + 128GO ROM (1tb TF) Widevine L1/ 5GWiFi 6/ Bluetooth 5.0/Octa-Core Tablette avec Clavier et Souris + Assurance écran d'un an-Violet,89.11,99.99,4.7,420.0,Tablette,Violet,FEZAWIO,Android,10.1,,,,,88.0,4.0,4.0,1.0,3.0
B0D8749QJ4,"Xiaomi Redmi Pad Pro 8+ 256 Go Mi tablette, écran de 12,1 pouces, batterie de 10 000 mAh, appareil photo arrière de 8 MP, temps de veille jusqu'à 33,9 jours, couleur gris",289.0,289.0,4.6,57.0,Tablette,Noir,AOC,XIAOMI Hyper,"12,1 Centimètres",,,,,78.0,14.0,4.0,0.0,4.0
